video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name,duration_seconds,duration_range,tag_count,publish_hour
-Bo2ekf3qMM,BIGG BOSS OTT 3 ROAST! FT VADA PAV GIRL & ARMAN MALIK,"Check out Mamaearth's Amazing Rice Dewy Sunscreen and Range of Sunscreens

Mamaearth: https://mamaearth.oia.link/uqgxp
Use my code: THUGESH2024 to get a 20% discount on the website and the app.

Amazon: https://mamaearth.oia.link/7yxvi
Nykaa: https://mamaearth.oia.link/oebpa
Flipkart: https://mamaearth.oia.link/bs8u5
Purplle: https://mamaearth.oia.link/pkz2q

But if you purchase from their website, they will link your order to a tree that they plant
#thugesh #biggboss #vadapavdidi  #partnership


▶️ Main Channel:  @Thugesh 
🎙️Thugesh Show Channel @AsliThugesh 
👀Reaction Channel @UnfilteredThugesh 
🤏 Shorts Channel: @realthugesh 

THINGS I USE!
Flip glasses I use https://amzn.to/443ufv5
Sword I use- https://amzn.to/40B0z5B 
Best Camera I use - https://amzn.to/40AYFlt
Best Lens I use- https://amzn.to/41LCFp8
                             https://amzn.to/3L5aPgN
best Lights I use - https://amzn.to/42d6VcT
Best tube lights I use- https://amzn.to/41yYqZB
Best Mic I use- https://amzn.to/41VcGvr
Best Tripod I use https://amzn.to/3V5ev71
My Watch https://amzn.to/3HacqRl


FOLLOW ME ON:

📸 Instagram: https://www.instagram.com/maheshkeshwala/
🐦  Twitter: https://twitter.com/RealThugesh
📖 Facebook: https://www.facebook.com/thugesh

►DISCLAIMER
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.

Note- all the comments and jokes made in the video are for the content and the clips and not on the person himself!! thank you :)",2024-06-22 15:12:14+00:00,UCPtPyb4VvaNqjkbL_tSVFVA,Thugesh,24,"['thugesh', 'thugesh thug life', 'thugesh funny', 'thugesh latest video', 'thugesh new video', 'thugesh roast', 'roast video', 'late night show', 'khabresh', 'funny', 'indian news', 'funniest indian news', 'the thugesh show', 'thugesh show funny', 'thugesh new show', 'roast videos', 'bigg boss ott roast', 'thugesh bigg boss', 'thugesh bigg boss ott', 'thugesh bigg boss ott roast', 'arman malik bigg boss', 'vadapav girl bigg boss', 'naezy bigg boss']",PT16M37S,hd,False,1787766,113623,0,0,3700,Entertainment,997.0,10-20 min,23,15
S_FabHgN0WE,DIY POOJA MANDIR from BOOKSHELF 😯😱 | UNDER 100$ | FUNNY VLOG 😂😍 | PART 2 | NACH 😍🧿,No Description,2024-06-22 03:50:52+00:00,UCWwPvZvoWub-Yb0P9d5bYzA,Nandu Ramisetty,22,[],PT28M12S,hd,False,352994,17637,0,0,543,People & Blogs,1692.0,20-60 min,0,3
0GYQ94beo8E,||അമ്മ അമ്മായിമ്മ ||Amma Ammayimma||Sanju&Lakshmy||Malayalam Comedy||Ultimate Fun|എന്തുവായിത് ||,"പലതരത്തിലുള്ള അമ്മായിമ്മമാരെ മാത്രം എടുത്ത് നമുക്ക് പഠനം നടത്താം 😅😅😅

Story&Direction:Sanju&Lakshmy
Camera&Editing:Akhil v Devan
Production:Sanju Madhu
Casting:Lakshmy, Parvathy mani, Ashik, Vishnu thottuva,

Mail id:sanju1madhu@gmail.com",2024-06-22 08:30:00+00:00,UC1hWVEOkra5LkP37qI6PVVg,Sanju and Lakshmy,24,[],PT15M5S,hd,False,241554,9247,0,0,551,Entertainment,905.0,10-20 min,0,8
7G-wcj1IY9w,आख़िर किस कारण से Jetha हुआ Hopeless? | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha,"Click here to subscribe to Sony Pal: 
https://www.youtube.com/channel/UCw7xjxzbMwgBSmbeYwqYRMg

Taarak stays with Jethalal until the case is resolved. Hopeless Jethalal returns to his shop where Nattu Kaka suggests him to get his grandfather's photo from somewhere else. What will happen now? Stay tuned to find out.

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Raj Anankat
Episode No - 593-632
Produced By -  Asit Kumarr Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sonypal #Latest #tmkoc #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo 


About Taarak Mehta Ka Ooltah Chashmah:
----------------------------------------------------------------------
The show is inspired by the famous humorous column 'Duniya Ne Undha Chasma' by the eminent Gujarati writer Mr Tarak Mehta. This story evolves around happenings in ""Gokuldham Co-operative Society"" and covers topical issues that are socially relevant. The show predominantly revolves around 'Jethalaal' (Dilip Joshi), an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalaal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Raj Anankat). Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalaal' to reform 'Tapu' or be prepared to leave the premises.

Click here to watch the more episodes Soda Shop Pe Charcha : 
https://www.youtube.com/playlist?list=PLfyXOEyr93G1kXmkWTsqo2kenKxZ_LfGX

आख़िर किस कारण से Jetha हुआ Hopeless? | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha",2024-06-22 07:00:06+00:00,UCw7xjxzbMwgBSmbeYwqYRMg,Sony PAL,24,"['तारक मेहता', 'Ooltah Chashmah', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'TMKOC latest episode', 'taark mehta new episodes', 'TMKOC new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'TMKOC funny episodes', 'hindi comedy', 'તારક મહેતા કા ઉલ્ટા ચશ્મા', 'Bhide comedy', 'old episode tmkoc', 'funnyvideos 2024', 'TMKOC comedy pal', 'TMKOC', 'palshow', 'Taarak Mehta full ep 593']",PT17M59S,hd,False,444705,4798,0,0,104,Entertainment,1079.0,10-20 min,24,7
gOpTshBGMYA,🌳చెట్ల తీర్థాలు | 😂Village comedy | 5star channel |Laxmi Srikanth videos 🥰#5starcomedy,"Direction & Management, : 5 Star Laxmi,srikanth,Anil
Story:Raju ✍️
Editing: 5 Star Srikanth✨
Camera : Thirumalesh
Casting: 5star laxmi anil ,srikanth,ramya,thirmalesh, 

Our Village Location
Village : Kondapur & Ambaripet
Mandal : Velgatoor
District : Jagityal
State : Telangana
.........................................................................................................................
#5strachannel 
#5Staratoz
#LaxmiVideos
#Pellamthagikodithe
#5starchannel 
#emotional 
#telugu news channel 
#telugu 
#newcomedyvideos
#Teluguemotional
#sentimental 
#trending 
#5StarAtoZ
#thagubothuramesh 
#comedyvideo 
#01trendingvideos 
#entertainmentvideos 
#02trendingvideos 
#5Starchannelvideos
#01trendingvideosc
#Newlovestorys
#Telugulovestroys
#Entertainmentvideos
#Comedyvideos
#NewTrendingVideos
#SrikanthVideos
#5StarNewVideos
#FullEmotionalvideo
#thagubothulu
#comedy 
#trending 
#entertainmentvideos
#5starcomedy",2024-06-23 03:35:30+00:00,UChpUSSTjbH8Ou8wz7wpkCTg,5 STAR,24,"['5 star channel', 'laxmi videos', '5 star a to z', 'new comedy videos', 'telugu comedy videos', 'trending videos', 'creative thinks', 'my village show', 'gangavva videos', 'village comedy videos', 'chetla thirthalu', 'dawath videos', '01trending videos', 'srikanth videos', 'anil videos', '5 Star comedy Videos']",PT16M41S,hd,False,89886,4492,0,0,112,Entertainment,1001.0,10-20 min,16,3
91_hiG9MHRM,పొత్తుల బండి ?  | My Village Show | Raju| Chandu,"ACTORS :Raju, Chandu , Gangavva , Suravva,Madhu aluvala ,Amar , Kanakam Venkat, elkus madhu , Prashanth sriram , Venkat chinthakindi 

Directed by Shiva Krishna Burra

DOP : Madhu aluvala 

Editing :Madhu aluvala & Shivakrishnaburra 

Writer : Raju kadire 

Assistant Writer: Pavan Bussari 

Excutive producer : Prashanth Sriram 

Sync sound : Amar 

Lights : Elkus Madhu  

Thumbnail: Vinay macha 

Produced by Sriram Srikanth 

For Brand Partnerships and Collaborations, reach us at brands@myvillageshow.in 

follow us on social media :

my village show Facebook page : https://www.facebook.com/myvillageshow/

my village show instagram : https://www.instagram.com/myvillageshow/

my village show twitter : https://twitter.com/myvillageshow

website : www.myvillageshow.in",2024-06-22 02:48:49+00:00,UCnprfRlJB7WE6zAEaOAfVYA,My Village Show,23,"['my village show', 'village', 'village life', 'village show comedy', 'gangavva', 'raju', 'gangavva comedy', 'gangavva jokes', 'anil geela', 'sarpanch', 'anji mama', 'daawath', 'village comedy', 'telugu short film', 'telangana comedy', 'telangana short films', 'mvs', 'mvs comedy']",PT26M44S,hd,False,271867,8757,0,0,228,Comedy,1604.0,20-60 min,18,2
rYKh6cx3tZA,Farm House Teaser || Dora Sai Teja || Infinitum Media,"""Farm House"" is an Upcoming Telugu Mini Series Featuring Dora Sai Teja & Alekhya Arikela as Leads.

Cast: Dora Sai Teja, Alekhya Arikela, Neeraj Bandari, Uma Mahesh, Chandu Charms, Himalaya, Lokshitha, Priyanka Adabala, Dileep, Naveen Darga.

Produced by Vandana Bandaru

Written & Directed by Dhirajj Sourya
(Dora Sai Teja)

Music: Samson Suhas

DOP: Ranadheer

Editing: Madhu Kallepally

Poster Designer: Nikhil Chotu

Title Designer: Sagar Mudhiraaz

VFX: Bharath

Sound Engineer: Bhaskar, Venkat, Guru.

Line Producer: Naveen darga

#FarmHouseTeaser #DoraSaiTeja #AlekhyaArikela #TejIndia #TeluguWebSeries #InfinitumMedia",2024-06-22 14:06:51+00:00,UC9cpaBjhse6B76HP_gn4Rew,Dora Sai Teja,24,"['farm house', 'farm house teaser', 'farm house mini web series', 'dora sai teja', 'dora sai teja youtube channel', 'dora sai teja short films', 'dora sai teja latest', 'tej india', 'tej india latest', 'alekhya arikela', 'neeraj bandari', 'uma mahesh', 'telugu web series 2024', 'telugu short films', 'telugu short film 2024', 'telugu new short films 2024', 'telugu comedy short films latest', 'telugu love short films 2024', 'latest telugu short films 2024', 'telugu web series latest 2024', 'farmhouse', 'infinitum media']",PT2M15S,hd,False,113837,10776,0,0,117,Entertainment,135.0,0-5 min,22,14
Y21_329NXK8,Playing INDIA v AUSTRALIA - T20 World Cup 2024 | SlayyPop,"Correction:
6:03 55 FROM 30 BALLS

We tried to take revenge for our country!
Rohit Sharma & Virat Kohli's masterclass! 

Instagram -  @Abhyudaya_Mohan & @GautamiKawale
https://www.instagram.com/abhyudaya_mohan/
https://www.instagram.com/gautamikawale/

SlayyPop videos edited by - Kshitij",2024-06-21 14:03:03+00:00,UCSfxFZFzcpYMbOB3A1rWHAg,SlayyPop,20,"['slayy point', 'slayypop', 'abhyudaya', 'gautami', 'cricket', 'virat kohli', 'rohit sharma', 'india']",PT13M21S,hd,False,1160079,60118,0,0,1732,Gaming,801.0,10-20 min,8,14
thEB9NFUKck,@Nijjar - Accounts Feat. @YoYoHoneySingh  | His-story | #punjabi Song | Latest Punjabi Song 2024,"""His-story"" 

Accounts feat. Yo Yo Honey Singh
Writer/Composer: Nijjar 
Music: Deep Jandu
Video: Teji Sandhu 
Rap Lyrics: Leo Grewal
Presentation by: Rajdeep Mayer
Digital Strategy & Promotions: RDM Media
Digital Partner:- Believe Artist Services

#hisstory #nijjar #yoyohoneysingh",2024-06-20 12:37:03+00:00,UCbSXM2lLwEtQavLgX7IPbbw,NIJJAR,10,"['hisstory', 'nijjar', 'Album Teaser', 'Nijjar Music', 'Punjabi Music', 'Nijjar Songs', 'Music Release', 'yo yo honey singh', 'deep jandu', 'karan aujla', 'sidhu moosewala', 'accounts', 'accounts featuring yo yo honey singh', 'nijjar accounts', 'nijjar his story', 'his stpry nijjar', 'nijjar yo yo honey singh', 'his story', 'nijjar accounts song', 'nijjar all songs', 'nijjar punjabi songs', 'new song', 'best punjabi song', 'goriye']",PT4M21S,hd,False,3426858,213243,0,0,24010,Music,261.0,0-5 min,24,12
aFPRKT7ILtk,"Maharaj Trailer | Now Streaming on Netflix | Junaid Khan, Jaideep Ahlawat, Shalini Pandey, Sharvari","Power versus the pen. Who will the people choose? Based on true events from the 1860s - Maharaj is now streaming, only on Netflix!
► Subscribe Now: https://goo.gl/xs3mrY 🔔 Stay updated!
► YRF New Releases: https://www.youtube.com/playlist?list=PLCB05E03DA939D484

🎬 Movie Credits:
Cast: Junaid Khan, Jaideep Ahlawat, Shalini Pandey, Sharvari (Special Appearance)
Director: Siddharth P Malhotra
Producer: Aditya Chopra
Co-Producer: Akshaye Widhani
Director of Photography: Rajeev Ravi
Adapted Story & Screenplay: Vipul Mehta
Additional Screenplay & Dialogues: Sneha Desai
Music: Sohail Sen
Lyrics: Kausar Munir
Associate Producer: Rishabh Chopra
Production Designers: Subrata Chakraborty, Amit Ray
Editor: Shweta Venkat Mathew
Director of Choreography: Vaibhavi Merchant
Line Producer: Gurpreet Singh
Sound: Dileep Subramaniam, Ganesh Gangadharan
Background Music: Sanchit Balhara, Ankit Balhara
Costume Designer: Maxima Basu
Casting Director: Shanoo Sharma
Trailers & Promos: Mohit Sajnaney

Stay in the filmy loop:
► Like us on Facebook: Facebook/yrf
► Follow us on X: Twitter/yrf
► Follow us on Instagram: Instagram/yrf
► Visit us on: yashrajfilms.com

#yrf #yrfentertainment #netflix #maharaj #yashraj #yashrajfilms #yrfmovies #adityachopra #junaidkhan #jaideepahlawat #shalinipandey #sharvari #siddharthpmalhotra #maharajtrailer #officialtrailer

© Yash Raj Films Pvt. Ltd.",2024-06-22 07:00:18+00:00,UCbTLwN10NoCU4WDzLf1JMOA,YRF,1,"['maharaj movie trailer', 'maharaj trailer', 'junaid khan trailer', 'sharvari trailer', 'jaideep ahlawat trailer', 'shalini pandey trailer', 'junaid khan movie trailer', 'aamir khan son trailer', 'maharaj film trailer', 'maharaja movie hindi', 'maharaj official trailer', 'netflix movie trailer', 'junaid khan maharaj trailer', 'sharvari new movie trailer', 'new movie trailer', 'hindi movie trailer', 'maharaj 2024 movie trailer', 'new trailer', 'netflix new film trailer', 'maharaj netflix', 'bollywood trailer', 'trailer']",PT2M56S,hd,True,373431,9957,0,0,870,Film & Animation,176.0,0-5 min,22,7
0xSGa4TM1Ak,Popatlal की तरक़ीब ने किया सबको Impress | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha,"Click here to subscribe to Sony Pal: 
https://www.youtube.com/channel/UCw7xjxzbMwgBSmbeYwqYRMg

Tapu reveals to Daya that he is not able to find Bapuji in Paris. Jethalal rushes to Gada House as Daya reveals to Jethalal that Tapu cannot find Bapuji in Paris. Will Tapu succeed in finding Bapuji? Will Bapuji and Tapu meet?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Raj Anankat
Episode No - 578-583
Produced By -  Asit Kumarr Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sonypal #Latest #tmkoc #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo 


About Taarak Mehta Ka Ooltah Chashmah:
----------------------------------------------------------------------
The show is inspired by the famous humorous column 'Duniya Ne Undha Chasma' by the eminent Gujarati writer Mr Tarak Mehta. This story evolves around happenings in ""Gokuldham Co-operative Society"" and covers topical issues that are socially relevant. The show predominantly revolves around 'Jethalaal' (Dilip Joshi), an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalaal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Raj Anankat). Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalaal' to reform 'Tapu' or be prepared to leave the premises.

Click here to watch the more episodes Soda Shop Pe Charcha : 
https://www.youtube.com/playlist?list=PLfyXOEyr93G1kXmkWTsqo2kenKxZ_LfGX

Popatlal की तरक़ीब ने किया सबको Impress | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha",2024-06-20 07:00:00+00:00,UCw7xjxzbMwgBSmbeYwqYRMg,Sony PAL,24,"['तारक मेहता', 'Ooltah Chashmah', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'TMKOC latest episode', 'taark mehta new episodes', 'TMKOC new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'TMKOC funny episodes', 'hindi comedy', 'તારક મહેતા કા ઉલ્ટા ચશ્મા', 'Bhide comedy', 'old episode tmkoc', 'funnyvideos 2024', 'TMKOC comedy pal', 'TMKOC', 'palshow', 'Taarak Mehta full ep 578']",PT19M13S,hd,False,1103606,11286,0,0,355,Entertainment,1153.0,10-20 min,24,7
db6sBYy7Acc,Veera(வீரா) | திங்கள்-வெள்ளி இரவு 8 மணிக்கு | 24 Jun 24 | Promo | Zee Tamil,"Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

#Veera #Maaran #Kanmani #Ramachandran #Valli #Raghavan #Promo #ZeeTamil

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter",2024-06-23 05:15:02+00:00,UC_wIGmvdyAQLtl-U2nHV9rg,Zee Tamil,24,"['Zee Tamil', 'zeetamil', 'ஜீ தமிழ்', 'zee தமிழ்', 'Tamil channel', 'tamil tv serial', 'tamil serial', 'zee tamil show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'tamil', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'popular shows', 'zee5', 'ZEEL']",PT30S,hd,False,400488,13036,0,0,107,Entertainment,30.0,0-5 min,38,5
